32 755
32 655
385 747
385 655
385 244
498 88
498 443
197 443
9 31
777 9
9 482
9 424
9 775
318 276
43 81
43 202
202 481
525 443
777 280
307 661
307 456
777 208
208 712
567 588
567 667
536 645
536 208
352 208
466 208
208 777
573 193
177 294
465 296
428 130
305 574
305 552
777 508
508 485
743 317
743 647
743 163
511 296
508 117
508 294
428 508
428 552
428 306
428 495
428 541
508 647
476 149
154 307
154 44
154 605
476 703
388 757
468 413
468 372
468 326
468 703
468 293
468 297
32 424
705 486
705 424
705 535
468 32
32 413
529 276
571 71
571 40
31 280
8 541
8 527
8 32
8 257
32 540
540 163
540 20
540 162
8 540
8 20
8 220
541 456
20 257
8 349
8 756
349 712
349 747
116 349
165 325
20 325
349 132
20 8
307 586
690 325
690 271
690 219
690 332
690 132
690 404
507 690
706 690
690 572
572 678
67 296
464 229
464 355
23 355
51 325
51 71
51 527
51 723
51 465
51 81
23 464
51 495
51 165
51 23
464 465
363 762
51 294
51 33
51 456
51 662
51 93
566 443
73 29
73 754
73 456
73 517
29 566
566 517
448 126
566 747
73 480
73 126
566 414
448 69
73 617
539 126
126 539
73 325
73 53
539 354
73 18
539 18
73 41
539 73
539 652
73 652
777 373
4 414
159 646
32 4
4 646
159 4
179 159
179 97
179 400
159 533
555 400
159 179
555 179
543 770
555 456
543 456
543 400
159 754
555 532
543 517
301 326
463 319
543 301
300 332
300 678
543 325
352 53
463 543
543 755
543 463
543 688
543 57
543 744
27 413
27 109
109 541
502 558
502 424
555 703
159 579
300 543
4 413
543 4
305 39
4 543
355 543
305 543
543 181
12 540
540 122
540 320
122 320
122 456
403 537
403 586
403 71
540 335
403 306
403 414
403 561
52 754
501 52
52 345
501 396
686 52
686 396
686 574
52 574
52 424
396 574
396 424
547 424
547 135
403 238
403 224
403 703
37 38
164 355
349 532
465 605
37 404
36 495
135 403
135 138
403 614
10 533
462 297
462 40
338 294
10 355
403 10
403 167
462 564
338 765
462 306
10 582
37 403
37 10
462 167
540 242
462 393
403 517
403 481
462 540
540 630
540 370
403 754
462 569
305 403
317 551
304 355
775 687
775 349
13 229
13 533
711 687
711 13
687 164
11 55
11 687
55 410
687 410
687 601
687 130
687 370
687 775
687 74
549 74
629 687
565 465
565 72
687 354
11 424
11 476
11 151
476 151
687 698
462 55
11 708
476 541
151 150
151 477
151 527
150 527
477 527
477 708
476 687
687 605
687 54
11 605
54 687
511 687
687 465
11 164
24 574
54 413
349 662
349 770
21 72
777 348
349 326
397 433
433 26
21 349
26 349
348 349
215 456
349 148
349 393
349 480
349 325
349 681
386 333
349 646
349 552
386 225
349 62
349 645
349 43
43 349
493 349
349 486
349 112
349 219
349 70
349 122
777 114
493 215
215 493
215 62
420 215
60 164
215 511
60 657
60 681
349 370
215 657
349 165
36 349
215 151
349 461
420 419
215 424
349 515
349 280
525 349
362 574
362 24
24 145
349 561
305 349
275 480
275 456
275 741
349 200
151 200
151 515
151 14
200 515
200 14
465 70
151 70
515 660
14 660
56 307
279 548
279 349
307 548
307 349
307 521
548 354
548 56
548 521
548 307
349 56
349 307
56 521
275 349
215 552
215 386
348 306
348 495
348 215
502 521
502 349
215 749
349 116
318 687
349 724
318 378
687 318
542 116
215 116
165 349
349 564
349 464
168 41
349 443
